,year,week,name,id,home,team,pos,defense_ast,defense_ffum,defense_fgblk,defense_frec,defense_frec_tds,defense_int,defense_int_tds,defense_misc_tds,defense_pass_def,defense_puntblk,defense_qbhit,defense_safe,defense_sk,defense_sk_yds,defense_tds,defense_tkl,defense_tkl_loss,defense_tkl_primary,defense_xpblk,fumbles_forced,fumbles_lost,fumbles_notforced,fumbles_tot,kicking_fga,kicking_fgb,kicking_fgm,kicking_fgm_yds,kicking_fgmissed,kicking_fgmissed_yds,kicking_tot,kicking_totpfg,kicking_touchback,kicking_xpa,kicking_xpmade,kicking_xpmissed,kicking_yds,kickret_avg,kickret_fair,kickret_lng,kickret_ret,kickret_tds,kickret_yds,passing_att,passing_cmp,passing_cmp_air_yds,passing_first_down,passing_incmp,passing_incmp_air_yds,passing_int,passing_ints,passing_sk,passing_sk_yds,passing_tds,passing_twopta,passing_twoptm,passing_twoptmissed,passing_yds,penalty,penalty_first_down,penalty_yds,punting_avg,punting_blk,punting_i20,punting_lng,punting_pts,punting_tot,punting_touchback,punting_yds,puntret_avg,puntret_fair,puntret_lng,puntret_ret,puntret_tds,puntret_tot,puntret_touchback,puntret_yds,receiving_lng,receiving_rec,receiving_tar,receiving_tds,receiving_twopta,receiving_twoptm,receiving_twoptmissed,receiving_yac_yds,receiving_yds,rushing_att,rushing_first_down,rushing_lng,rushing_loss,rushing_tds,rushing_twopta,rushing_twoptm,rushing_twoptmissed,rushing_yds
396,2015.0,15.0,E.Walden,00-0026307,yes,IND,OLB,1.0,0.0,,,,0.0,,,,,1.0,,0.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,2015.0,16.0,E.Walden,00-0026307,no,IND,OLB,1.0,0.0,,,,0.0,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,2015.0,17.0,E.Walden,00-0026307,yes,IND,OLB,2.0,0.0,,,,0.0,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,2015.0,10.0,E.Watford,00-0030504,no,ARI,OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,2015.0,1.0,E.Weddle,00-0025424,yes,SD,DB,0.0,0.0,,,,0.0,,,2.0,,,,0.0,,,9.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,2015.0,2.0,E.Weddle,00-0025424,no,SD,DB,3.0,0.0,,,,0.0,,,,,,,0.0,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,2015.0,3.0,E.Weddle,00-0025424,no,SD,DB,2.0,0.0,,,,0.0,,,,,,,0.0,,,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,2015.0,4.0,E.Weddle,00-0025424,yes,SD,DB,4.0,0.0,,,,0.0,,,,,,,0.5,-8.0,,7.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,2015.0,5.0,E.Weddle,00-0025424,yes,SD,DB,1.0,0.0,,,,0.0,,,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,2015.0,6.0,E.Weddle,00-0025424,no,SD,DB,0.0,0.0,,,,0.0,,,,,,,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,2015.0,9.0,E.Weddle,00-0025424,yes,SD,DB,4.0,0.0,,1.0,,0.0,,,,,,,0.0,,,9.0,,1.0,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,2015.0,11.0,E.Weddle,00-0025424,yes,SD,DB,3.0,0.0,,,,0.0,,,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,2015.0,12.0,E.Weddle,00-0025424,no,SD,DB,0.0,0.0,,,,0.0,,,,,,,0.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,2015.0,13.0,E.Weddle,00-0025424,yes,SD,DB,2.0,0.0,,,,0.0,,,3.0,,,,0.0,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,2015.0,14.0,E.Weddle,00-0025424,no,SD,DB,0.0,0.0,,,,0.0,,,1.0,,1.0,,0.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,2015.0,15.0,E.Weddle,00-0025424,yes,SD,DB,1.0,0.0,,,,0.0,,,1.0,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2015.0,16.0,E.Weddle,00-0025424,no,SD,DB,1.0,0.0,,,,0.0,,,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,2015.0,1.0,E.Weems,00-0024535,yes,ATL,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,26.0,3.0,0.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,9.0,2.0,0.0,2.0,,18.0,,,,,,,,,,,,,,,,,,
331,2015.0,2.0,E.Weems,00-0024535,no,ATL,WR,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,21.0,,21.0,1.0,0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,2.0,10.0,1.0,0.0,1.0,,10.0,,,,,,,,,,,,,,,,,,
96,2015.0,3.0,E.Weems,00-0024535,no,ATL,WR,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,23.0,,23.0,1.0,0.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,
195,2015.0,4.0,E.Weems,00-0024535,yes,ATL,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,,29.0,1.0,0.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,1.0,18.0,2.0,0.0,2.0,,29.0,,,,,,,,,,,,,,,,,,
272,2015.0,5.0,E.Weems,00-0024535,yes,ATL,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,8.0,2.0,0.0,2.0,,14.0,,,,,,,,,,,,,,,,,,
46,2015.0,6.0,E.Weems,00-0024535,no,ATL,WR,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,11.0,2.0,0.0,2.0,,21.0,,,,,,,,,,,,,,,,,,
609,2015.0,7.0,E.Weems,00-0024535,no,ATL,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,28.0,1.0,0.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,3.0,12.0,1.0,0.0,1.0,,12.0,,,,,,,,,,,,,,,,,,
405,2015.0,8.0,E.Weems,00-0024535,yes,ATL,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,,31.0,2.0,0.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,1.0,24.0,2.0,0.0,2.0,,23.0,11.0,1.0,1.0,0.0,0.0,0.0,,5.0,11.0,,,,,,,,,
596,2015.0,9.0,E.Weems,00-0024535,no,ATL,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,50.0,4.0,0.0,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,1.0,41.0,4.0,0.0,4.0,,76.0,,,,,,,,,,,,,,,,,,
232,2015.0,11.0,E.Weems,00-0024535,yes,ATL,WR,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,26.0,,26.0,1.0,0.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,0.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
276,2015.0,12.0,E.Weems,00-0024535,yes,ATL,WR,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,44.0,,44.0,1.0,0.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,10.0,2.0,0.0,2.0,,17.0,,,,,,,,,,,,,,,,,,
349,2015.0,15.0,E.Weems,00-0024535,no,ATL,WR,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,4.0,,0.0,0.0,0.0,,4.0
442,2015.0,2.0,E.Westbrooks,00-0030986,no,STL,DT,1.0,0.0,,,,0.0,,,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,2015.0,3.0,E.Westbrooks,00-0030986,yes,STL,DT,1.0,0.0,,,,0.0,,,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,2015.0,4.0,E.Westbrooks,00-0030986,no,STL,DT,0.0,0.0,,,,0.0,,,,,1.0,,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,2015.0,7.0,E.Westbrooks,00-0030986,yes,STL,DT,0.0,0.0,,,,0.0,,,,,2.0,,1.0,-8.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,2015.0,8.0,E.Westbrooks,00-0030986,yes,STL,DT,0.0,0.0,,,,0.0,,,,,2.0,,1.0,-3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,2015.0,9.0,E.Westbrooks,00-0030986,no,STL,DT,1.0,0.0,,,,0.0,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,2015.0,10.0,E.Westbrooks,00-0030986,yes,STL,DT,0.0,0.0,,,,0.0,,,,,,,0.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,2015.0,11.0,E.Westbrooks,00-0030986,no,STL,DT,1.0,1.0,,,,0.0,,,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,2015.0,14.0,E.Westbrooks,00-0030986,yes,STL,DT,0.0,0.0,,,,0.0,,,,,,,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2015.0,15.0,E.Westbrooks,00-0030986,yes,STL,DT,1.0,0.0,,,,0.0,,,,,,,0.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,2015.0,17.0,E.Westbrooks,00-0030986,no,STL,DT,1.0,0.0,,,,0.0,,,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,2015.0,8.0,E.Winston,00-0024281,no,CIN,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,2015.0,10.0,E.Winston,00-0024281,yes,CIN,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,2015.0,1.0,E.Wood,00-0027004,yes,BUF,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,2015.0,5.0,E.Wood,00-0027004,no,BUF,C,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,2015.0,7.0,E.Wood,00-0027004,no,BUF,C,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,2015.0,9.0,E.Wood,00-0027004,yes,BUF,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,2015.0,14.0,E.Wood,00-0027004,no,BUF,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,2015.0,3.0,F.Clark,00-0032210,yes,SEA,DE,0.0,0.0,,,,0.0,,,,,,,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,2015.0,4.0,F.Clark,00-0032210,yes,SEA,DE,0.0,0.0,,,,0.0,,,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2015.0,7.0,F.Clark,00-0032210,no,SEA,DE,0.0,0.0,,,,0.0,,,,,,,0.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,2015.0,8.0,F.Clark,00-0032210,no,SEA,DE,0.0,0.0,,,,0.0,,,,,1.0,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,2015.0,10.0,F.Clark,00-0032210,yes,SEA,DE,0.0,0.0,,,,0.0,,,,,,,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,2015.0,11.0,F.Clark,00-0032210,yes,SEA,DE,1.0,0.0,,,,0.0,,,,,1.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,2015.0,12.0,F.Clark,00-0032210,yes,SEA,DE,0.0,0.0,,,,0.0,,,,,1.0,,1.0,-8.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,2015.0,13.0,F.Clark,00-0032210,no,SEA,DE,0.0,0.0,,,,0.0,,,2.0,,3.0,,2.0,-8.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,2015.0,14.0,F.Clark,00-0032210,no,SEA,DE,0.0,1.0,,,,0.0,,,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,2015.0,15.0,F.Clark,00-0032210,yes,SEA,DE,0.0,0.0,,,,0.0,,,,,,,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,2015.0,17.0,F.Clark,00-0032210,no,SEA,DE,0.0,0.0,,,,0.0,,,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,2015.0,1.0,F.Cox,00-0029653,no,PHI,DE,1.0,0.0,,,,0.0,,,,,2.0,,1.0,-8.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,2015.0,2.0,F.Cox,00-0029653,yes,PHI,DE,1.0,0.0,,1.0,,0.0,,,,,,,0.0,,,1.0,1.0,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,2015.0,3.0,F.Cox,00-0029653,no,PHI,DE,3.0,0.0,,,,0.0,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,2015.0,4.0,F.Cox,00-0029653,no,PHI,DE,1.0,0.0,,,,0.0,,,,,,,0.0,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,2015.0,5.0,F.Cox,00-0029653,yes,PHI,DE,0.0,2.0,,1.0,,0.0,,,,,3.0,,3.0,-25.0,,6.0,1.0,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,2015.0,6.0,F.Cox,00-0029653,yes,PHI,DE,0.0,1.0,,,,0.0,,,,,1.0,,1.0,-8.0,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,2015.0,7.0,F.Cox,00-0029653,no,PHI,DE,0.0,0.0,,,,0.0,,,,,,,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,2015.0,9.0,F.Cox,00-0029653,no,PHI,DE,1.0,0.0,,,,0.0,,,1.0,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,2015.0,10.0,F.Cox,00-0029653,yes,PHI,DE,3.0,0.0,,,,0.0,,,,,3.0,,0.5,-9.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,2015.0,11.0,F.Cox,00-0029653,yes,PHI,DE,3.0,0.0,,,,0.0,,,,,1.0,,0.0,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2015.0,12.0,F.Cox,00-0029653,no,PHI,DE,0.0,0.0,,,,0.0,,,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,2015.0,13.0,F.Cox,00-0029653,no,PHI,DE,2.0,0.0,,,,0.0,,,,,4.0,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,2015.0,14.0,F.Cox,00-0029653,yes,PHI,DE,1.0,0.0,,,,0.0,,,,,1.0,,1.0,-8.0,,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,2015.0,15.0,F.Cox,00-0029653,yes,PHI,DE,1.0,0.0,,,,0.0,,,,,3.0,,1.0,-4.0,,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,2015.0,16.0,F.Cox,00-0029653,yes,PHI,DE,2.0,0.0,,,,0.0,,,,,3.0,,2.0,-14.0,,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,2015.0,17.0,F.Cox,00-0029653,no,PHI,DE,2.0,0.0,,,,0.0,,,,,,,0.0,,,6.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,2015.0,1.0,F.Gore,00-0023500,no,IND,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,3.0,0.0,0.0,0.0,,1.0,0.0,8.0,,9.0,,0.0,0.0,0.0,,31.0
1004,2015.0,2.0,F.Gore,00-0023500,yes,IND,RB,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,0.0,0.0,0.0,,5.0,4.0,15.0,,18.0,,0.0,0.0,0.0,,57.0
666,2015.0,3.0,F.Gore,00-0023500,no,IND,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,2.0,0.0,0.0,0.0,,6.0,8.0,14.0,,25.0,,2.0,0.0,0.0,,86.0
338,2015.0,4.0,F.Gore,00-0023500,yes,IND,RB,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,5.0,7.0,0.0,0.0,0.0,,34.0,34.0,17.0,,22.0,,0.0,0.0,0.0,,53.0
17,2015.0,5.0,F.Gore,00-0023500,no,IND,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,20.0,,1.0,0.0,0.0,,98.0
791,2015.0,6.0,F.Gore,00-0023500,yes,IND,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,2.0,3.0,0.0,0.0,0.0,,17.0,16.0,13.0,,23.0,,0.0,0.0,0.0,,78.0
536,2015.0,7.0,F.Gore,00-0023500,yes,IND,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,5.0,8.0,0.0,0.0,0.0,,21.0,32.0,9.0,,14.0,,0.0,0.0,0.0,,43.0
879,2015.0,8.0,F.Gore,00-0023500,no,IND,RB,,,,,,,,,,,,,,,,,,,,1.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,3.0,3.0,0.0,0.0,0.0,,16.0,22.0,22.0,,10.0,,0.0,0.0,0.0,,70.0
665,2015.0,9.0,F.Gore,00-0023500,yes,IND,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,1.0,3.0,0.0,0.0,0.0,,23.0,19.0,28.0,,17.0,,1.0,0.0,0.0,,83.0
197,2015.0,11.0,F.Gore,00-0023500,no,IND,RB,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,5.0,5.0,0.0,0.0,0.0,,55.0,46.0,14.0,,9.0,,0.0,0.0,0.0,,34.0
483,2015.0,12.0,F.Gore,00-0023500,yes,IND,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,2.0,3.0,0.0,0.0,0.0,,16.0,13.0,19.0,,5.0,,0.0,0.0,0.0,,24.0
936,2015.0,13.0,F.Gore,00-0023500,no,IND,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,3.0,5.0,1.0,0.0,0.0,,50.0,49.0,13.0,,12.0,,0.0,0.0,0.0,,45.0
338,2015.0,14.0,F.Gore,00-0023500,no,IND,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,1.0,5.0,0.0,0.0,0.0,,3.0,-1.0,16.0,,14.0,,0.0,0.0,0.0,,60.0
